Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","37","Central African Republic","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","4666.368","X","International reliable sources",""
"OA","Annual population","37","Central African Republic","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","2312.82","X","International reliable sources",""
"OA","Annual population","37","Central African Republic","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","2353.555","X","International reliable sources",""
"OA","Annual population","37","Central African Republic","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2777.836","X","International reliable sources",""
"OA","Annual population","37","Central African Republic","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","1959.587","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","39","Chad","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","15477.729","X","International reliable sources",""
"OA","Annual population","39","Chad","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","7725.723","X","International reliable sources",""
"OA","Annual population","39","Chad","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","7752.004","X","International reliable sources",""
"OA","Annual population","39","Chad","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","11812.905","X","International reliable sources",""
"OA","Annual population","39","Chad","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","3540.279","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","259","Channel Islands","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","170.499","X","International reliable sources",""
"OA","Annual population","259","Channel Islands","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","84.346","X","International reliable sources",""
"OA","Annual population","259","Channel Islands","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","86.15","X","International reliable sources",""
"OA","Annual population","259","Channel Islands","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","114.74","X","International reliable sources",""
"OA","Annual population","259","Channel Islands","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","51.343","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","40","Chile","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","18729.16","X","International reliable sources",""
"OA","Annual population","40","Chile","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","9228.416","X","International reliable sources",""
"OA","Annual population","40","Chile","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","9500.75","X","International reliable sources",""
"OA","Annual population","40","Chile","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","2262.995","X","International reliable sources",""
"OA","Annual population","40","Chile","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","15934.214","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","96","China, Hong Kong SAR","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","7371.73","X","International reliable sources",""
"OA","Annual population","96","China, Hong Kong SAR","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","3395.975","X","International reliable sources",""
"OA","Annual population","96","China, Hong Kong SAR","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","3975.753","X","International reliable sources",""
"OA","Annual population","96","China, Hong Kong SAR","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","96","China, Hong Kong SAR","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","7428.887","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","128","China, Macao SAR","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","631.636","X","International reliable sources",""
"OA","Annual population","128","China, Macao SAR","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","303.321","X","International reliable sources",""
"OA","Annual population","128","China, Macao SAR","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","328.312","X","International reliable sources",""
"OA","Annual population","128","China, Macao SAR","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","0","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","128","China, Macao SAR","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","632.418","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","41","China, mainland","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","1427647.786","X","International reliable sources",""
"OA","Annual population","41","China, mainland","512","Total Population - Male","3010","Population - Est. & Proj.","2018","2018","1000 persons","732677.783","X","International reliable sources",""
"OA","Annual population","41","China, mainland","513","Total Population - Female","3010","Population - Est. & Proj.","2018","2018","1000 persons","694970.006","X","International reliable sources",""
"OA","Annual population","41","China, mainland","551","Rural population","3010","Population - Est. & Proj.","2018","2018","1000 persons","578023.833","X","International reliable sources",""
"OA","Annual population","41","China, mainland","561","Urban population","3010","Population - Est. & Proj.","2018","2018","1000 persons","837022.095","X","International reliable sources","UNDESA, Population Division – World Urbanization Prospects, the 2018 Revision"
"OA","Annual population","214","China, Taiwan Province of","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2018","2018","1000 persons","23726.46","X","International reliable sources",""
